familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000105863903,H,01,1,0,0,0,034.170800,-118.142270
000106015449,H,05,3,0,,,034.049430,-118.369680
000105803956,E,14,9,0,0,0,034.149890,-117.933880
000106473508,H,36,2,0,2,3,034.185020,-118.329120
000102784868,H,08,9,0,1,3,033.852410,-118.389000
000106141329,H,16,9,0,0,0,034.373210,-118.516200
000106494689,H,15,5,0,3,3,034.183960,-118.598370
000106015907,H,30,7,0,2,2,034.098910,-118.381930
000106349798,B,19,3,0,1,2,034.130690,-118.104220
000106566589,C,31,5,0,,,034.138800,-118.091100
000106305225,H,33,9,0,,,033.856970,-118.250190
000065149218,F,21,5,0,1,2,034.633660,-118.225510
000106182043,H,27,9,0,,,034.131200,-117.699210
000106276575,H,25,9,0,,,034.080390,-118.507360
000106273666,E,18,9,0,,,033.821322,-118.350981
000106521874,H,18,4,0,1,3,033.828900,-118.330413
000106292300,I,27,2,0,,,033.808917,-118.079805
000106296723,J,32,9,0,,,033.832930,-118.082650
000097620364,E,16,8,0,4,4,034.465240,-118.481950
000106102877,P,24,2,0,,,033.936700,-118.320800
000106450297,J,33,7,0,,,034.018940,-118.330690
000106256770,E,09,5,0,0,0,033.777290,-118.371880
000106545233,H,15,9,0,,,034.446520,-118.543540
000106307222,J,17,9,0,1,3,034.418253,-118.564596
000079718452,F,23,4,0,2,3,034.104920,-117.921750
000106213606,H,31,2,0,,,033.894650,-118.415950
000106324168,H,24,9,0,2,4,034.043385,-118.462524
000106414934,E,33,5,0,4,3,033.989720,-118.047780
000088023100,I,15,9,0,1,2,034.145015,-117.903951
000105886939,H,14,5,0,,,034.141190,-118.206950
000105821013,L,14,3,0,,,033.919588,-118.414621
000106070179,H,16,5,0,0,0,034.142367,-118.393052
000032056887,L,19,7,0,1,4,034.110870,-118.386890
000106183395,H,27,5,0,1,3,034.116990,-118.131390
000105932826,H,15,5,0,0,0,034.004510,-118.435090
000106506715,E,11,9,0,1,2,034.082630,-118.103980
000106678584,H,05,9,0,0,0,034.115690,-118.299650
000028750012,H,08,9,0,0,0,033.984060,-118.463110
000106017925,I,01,1,0,2,3,034.025670,-118.760840
000106471598,I,14,9,0,0,0,034.128680,-118.381360
000106691031,H,05,9,0,,,034.044810,-118.472780
000106308142,I,24,4,0,2,3,033.812130,-118.383710
000106363097,E,16,9,0,1,2,034.105460,-118.263580
000106211248,I,07,3,0,3,3,033.756740,-118.137280
000105997124,E,26,9,0,3,4,034.059180,-118.351430
000106305725,H,26,3,0,,,034.160590,-118.399580
000105865955,H,16,5,0,0,0,034.078680,-118.383050
000106219584,D,14,3,0,,,034.124474,-118.447127
000106270964,H,04,9,0,,,034.107059,-118.320335
000106211617,J,14,9,0,,,034.112190,-118.158060
000106431508,H,18,4,0,2,2,033.983230,-118.463250
000105918247,H,16,9,0,,,034.043430,-118.429020
000039131172,W,21,5,0,,,034.130680,-118.342850
000105649458,E,39,6,0,,,034.070990,-117.742830
000106077066,H,26,4,0,,,034.118080,-118.464420
000105913878,E,01,9,0,,,034.152450,-118.492150
000105867732,I,34,2,0,0,0,034.116750,-118.389430
000026025459,H,27,9,0,2,3,034.154150,-118.424380
000106213122,E,28,9,0,0,0,033.891110,-118.385460
000106079631,J,16,9,0,0,0,033.822440,-118.182130
000106059739,H,11,8,0,1,3,033.981930,-118.435910
000105938487,E,33,9,0,,,033.983140,-118.418710
000106544177,S,01,9,0,1,2,034.092314,-118.375019
000106301381,E,11,9,0,0,0,034.142060,-118.433270
000106299438,H,11,3,0,,,034.022880,-118.498500
000106525399,E,11,4,0,4,4,034.115160,-118.314470
000105913860,H,26,7,0,,,034.060810,-118.479080
000106414840,J,28,7,0,0,0,033.763193,-118.368585
000106493691,H,29,1,0,1,3,034.095520,-118.374740
000106580100,E,06,7,0,0,0,034.153070,-118.048640
000106492213,H,19,9,0,0,0,034.091910,-118.384770
000105823442,E,43,4,0,,,034.088625,-118.388740
000105842607,J,05,9,0,1,2,034.038850,-118.477630
000106526887,F,03,7,0,2,3,034.001900,-118.450850
000106673673,I,46,9,0,1,3,034.024850,-118.387600
000106099533,S,19,9,0,0,0,034.159120,-118.408780
000106035333,E,19,4,0,1,3,034.046390,-118.553870
000105956117,E,16,9,0,,,034.062890,-118.318080
000106363877,K,33,4,0,2,2,034.030650,-118.444000
000106418399,H,33,9,0,1,5,034.095510,-118.353590
000026390406,V,39,7,0,,,034.059690,-118.156150
000106090877,H,18,9,0,1,2,034.107320,-118.334900
000106388504,H,23,9,0,1,3,033.997243,-118.481821
000106458198,H,23,9,0,,,034.147230,-118.420190
000105826291,H,01,5,0,,,034.114410,-118.140520
000106076971,E,22,9,0,2,3,034.078360,-118.362766
000106615762,H,01,2,0,,,034.057000,-118.430520
000106567276,L,39,3,0,,,034.091860,-118.350400
000106589861,K,11,9,0,,,033.727610,-118.287100
000106275537,D,12,9,0,,,034.039620,-118.220690
000106073318,P,16,7,0,0,0,034.115430,-118.473190
000106522728,H,22,8,0,,,034.115510,-118.090930
000106437570,H,23,5,0,,,034.164225,-118.056118
000105881109,K,37,6,0,2,4,034.162200,-118.103640
000106584235,V,20,5,0,0,0,034.027810,-118.513250
000106418284,S,24,9,0,,,034.162150,-118.504900
000106528520,C,17,9,0,,,033.859840,-118.385060
000106639817,S,20,4,0,2,5,034.078590,-118.434450
000106019223,W,15,2,0,1,3,034.018980,-118.502370
000106529738,H,17,9,0,,,033.870890,-118.388600
000105958038,E,02,9,0,,,034.040090,-118.436900
000106691400,L,14,9,0,,,034.252020,-118.542380
000106077087,L,04,6,0,,,034.017280,-117.794670
000106309606,A,01,9,0,0,0,034.057990,-118.381110
000105847437,E,33,9,0,,,034.150880,-118.133930
000105888643,H,13,9,0,2,3,034.064060,-118.409660
000106473977,H,24,9,0,,,034.106100,-118.305220
000106056728,E,18,1,0,,,034.060020,-118.323330
000106362651,P,17,9,0,0,0,034.250080,-118.588117
000106529987,E,17,9,0,,,034.071200,-118.363570
000106618980,L,16,9,0,,,034.073200,-118.383010
000106670308,J,10,9,0,3,6,034.066370,-118.430690
000105881586,E,33,9,0,,,034.192650,-118.423280
000106567328,S,31,7,0,2,3,034.047420,-118.533970
000106234575,H,30,9,0,0,0,034.153610,-118.478550
000106415066,H,29,5,0,,,034.068390,-118.372380
000106676537,H,02,4,0,0,0,033.814670,-118.079150
000106349992,R,15,9,0,,,033.992350,-118.435270
000105807772,H,32,9,0,,,034.051170,-118.495520
000106298186,I,08,5,0,,,034.068090,-118.312460
000106410896,D,33,9,0,,,034.041970,-118.500560
000105935303,J,19,2,0,,,034.069390,-118.330630
000106252556,I,17,2,0,,,034.110540,-118.321950
000106218737,E,19,2,0,,,034.075388,-118.391291
000106509140,L,19,3,0,,,034.049730,-118.353540
000106149461,J,44,9,0,2,2,033.991670,-118.426900
000106279659,A,19,9,0,3,4,034.083070,-118.388510
000106491851,E,11,4,0,,,034.053350,-118.443280
000105803333,E,15,2,0,1,2,034.111090,-118.295990
000105970107,P,20,9,0,,,034.084550,-118.503070
000106147930,L,02,9,0,2,2,034.006330,-118.427050
000106298788,H,33,2,0,0,0,034.039000,-118.445860
000106075881,E,45,9,0,0,0,034.024750,-118.462070
000106059763,T,39,2,0,,,033.731830,-118.306430
000106437850,L,33,9,0,3,4,034.155150,-118.627720
000106073724,H,41,9,0,2,2,033.983390,-118.383990
000106384343,H,25,7,0,,,034.036720,-118.367550
000106073216,L,46,4,0,2,4,033.862712,-118.397130
000106658179,K,44,4,0,1,2,033.761030,-118.406750
000105935434,H,11,1,0,,,033.999810,-118.483070
000105845121,H,13,9,0,1,2,033.814150,-118.265230
000106545482,W,23,9,0,0,0,034.187950,-118.116270
000105889851,N,32,5,0,3,5,034.117340,-118.339870
000105860735,H,08,9,0,,,033.978568,-118.439266
000105867761,H,15,2,0,,,034.055920,-118.465260
000105938356,B,15,4,0,3,3,033.788250,-118.159560
000106619740,E,17,4,0,,,034.158880,-118.381370
000106109057,I,05,5,0,,,033.956160,-118.437490
000106148758,H,07,9,0,2,6,034.196130,-118.514950
000105798084,J,09,9,0,0,0,034.134380,-118.678250
000106250305,E,16,6,0,,,033.998650,-118.433330
000106094334,C,34,3,0,0,0,034.102260,-118.052160
000106146895,H,14,9,0,,,034.110090,-118.327090
000106278810,H,33,9,0,1,2,033.960790,-118.261050
000105806307,H,45,4,0,3,3,034.174910,-118.440280
000106508246,E,20,9,0,0,0,034.001540,-118.475900
000106451769,E,17,9,0,,,033.995600,-118.459210
000105796846,T,03,9,0,2,3,034.137140,-118.431040
000106279120,H,02,2,0,3,3,034.190210,-118.116270
000106546530,E,11,9,0,,,034.132550,-118.844890
000106472052,E,38,3,0,1,3,034.072940,-118.390780
000106012763,H,33,9,0,0,0,034.057210,-118.367990
000106366016,H,15,9,0,0,0,034.053640,-118.526730
000106274620,L,04,8,0,0,0,034.063760,-118.338920
000106349191,E,19,9,0,,,034.061823,-118.296690
000106670832,J,15,9,0,0,0,034.045777,-118.741122
000106211329,F,03,0,0,0,0,034.120260,-118.027670
000106075462,E,01,9,0,2,4,033.835130,-118.389600
000105808697,E,17,9,0,3,4,033.776039,-118.381870
000106058694,E,19,0,0,0,0,033.878800,-118.402600
000106056684,H,29,9,0,,,034.178090,-118.613270
000106320290,H,19,9,0,2,2,034.078580,-118.563420
000106690394,P,24,5,0,,,034.120860,-118.052950
000106586643,H,20,3,0,0,0,033.868480,-118.398510
000106654662,H,14,7,0,,,034.047050,-118.155970
000105936901,F,34,9,0,,,034.140370,-118.831710
000106653221,V,16,9,0,1,2,034.132020,-118.353390
000106058657,J,20,2,0,1,3,033.750650,-118.125780
000041010159,E,25,7,0,0,0,034.081060,-118.343160
000106302921,W,16,9,0,,,034.405810,-118.594410
000106075404,E,25,9,0,0,0,033.984400,-118.458800
000105868681,P,24,1,0,0,0,034.150120,-118.363180
000106411224,L,22,3,0,,,034.399850,-118.535290
000106419463,J,17,8,0,,,034.162810,-118.348400
000105865510,H,18,8,0,,,034.147281,-118.758682
000105970843,H,17,9,0,0,0,034.151490,-118.261550
000106413569,E,04,0,0,2,4,034.102540,-118.327750
000106108522,H,25,5,0,,,034.148710,-118.162700
000106057541,H,34,3,0,,,033.907600,-118.022710
000106011306,K,27,5,0,3,2,034.091241,-117.876288
000106529694,E,23,9,0,3,3,034.160000,-118.135460
000105843459,E,24,4,0,1,4,034.160060,-118.276750
000106452794,H,40,9,0,,,034.151520,-118.651830
000106415626,S,15,2,0,,,034.086380,-118.466880
000106345684,L,01,9,0,0,0,033.817730,-118.342450
000106293296,H,01,5,0,,,034.087100,-118.443420
000106251937,S,24,9,0,3,3,034.107100,-118.341200
000106361472,H,18,7,0,,,034.163260,-118.372730
000106365950,H,25,9,0,,,034.038420,-118.395070
000105798319,H,27,9,0,,,034.067959,-118.354614
000106612544,E,19,9,0,1,5,034.174180,-118.461480
000106213486,E,19,3,0,2,2,033.717100,-118.303340
000106690522,K,27,8,0,,,034.106920,-118.267930
000106452053,H,18,9,0,,,034.164230,-118.391740
000025655341,S,36,9,0,2,3,034.060350,-118.323930
000105911282,H,17,9,0,,,034.157930,-118.100720
000106328557,H,42,9,0,,,034.232660,-118.440250
000106251343,I,24,9,0,,,034.079510,-118.278120
000106123814,S,06,9,0,,,034.146090,-118.461610
000106278747,H,21,9,0,,,034.059660,-118.505180
000106475835,K,01,9,0,,,034.092800,-118.254790
000105918019,N,03,1,0,,,034.098900,-118.319910
000105801501,J,10,8,0,1,2,034.140190,-118.246660
000106452765,H,18,2,0,0,0,034.108090,-118.279880
000106140080,C,18,5,0,2,3,034.024850,-118.488960
000083639154,E,17,9,0,1,4,034.039180,-118.393390
000105843108,E,12,7,0,2,1,034.163580,-118.069000
000057336504,H,18,4,0,0,0,034.081405,-118.273018
000106093618,H,26,6,0,,,034.119030,-118.267460
000106210030,P,21,1,0,,,034.113210,-117.727540
000105975759,W,18,9,0,,,034.122080,-118.388330
000105977942,W,36,5,0,,,034.063275,-118.348151
000106361435,E,33,9,0,,,034.069210,-118.075000
000058612570,I,07,9,0,,,034.057111,-118.354320
000106615453,E,19,2,0,1,3,034.012260,-118.478350
000106508966,C,42,3,0,0,0,034.085140,-118.331740
000106472609,H,12,9,0,,,034.059600,-118.477330
000106290162,E,27,9,0,0,0,033.973310,-117.894670
000105971111,H,15,2,0,2,3,033.737730,-118.300820
000106306394,H,33,9,0,,,034.084760,-118.280940
000105952079,H,14,9,0,3,4,034.151110,-118.223380
000105842518,P,47,9,0,,,034.075020,-118.562540
000078906358,I,46,9,0,,,033.809410,-118.128130
000106459568,H,16,7,0,1,2,034.078090,-118.346560
000078166506,E,14,9,0,,,034.171330,-118.405640
000105911897,E,15,9,0,,,034.074950,-118.347760
000106276931,E,15,9,0,2,3,034.091770,-118.388010
000106301116,K,09,5,0,0,0,034.072900,-118.257390
000094348813,L,24,3,0,0,0,034.006256,-118.391315
000079111747,H,04,9,0,2,2,033.856911,-118.317668
000106655236,H,45,9,0,,,034.246790,-118.257030
000105806894,A,13,9,0,3,3,034.029000,-118.496440
000105886581,E,18,7,0,0,0,034.065769,-118.353333
000106452058,H,32,5,0,,,034.158230,-118.239230
000092658091,I,31,3,0,0,0,034.053810,-118.284560
000023090534,H,10,1,0,,,033.836630,-118.063080
000106652453,H,40,9,0,,,034.025400,-118.388460
000106218363,L,10,8,0,2,4,034.158500,-118.084710
000105841313,K,16,9,0,2,4,034.024840,-117.870240
000106497174,J,06,4,0,2,3,034.238310,-118.237700
000106434556,S,14,2,0,,,034.060110,-118.381060
000105825290,H,25,4,0,,,034.034200,-118.509170
000079043825,E,19,0,0,1,3,034.155610,-118.260500
000106160911,N,23,9,0,2,3,034.010960,-118.479710
000106053597,B,07,3,0,,,034.142910,-118.449830
000106147948,C,16,2,0,3,3,034.169236,-118.110079
000106271083,E,25,4,0,,,034.286500,-118.520480
000105913690,J,38,4,0,1,3,033.825850,-118.389030
000106255944,E,09,9,0,1,3,034.150130,-118.362140
000106012611,H,26,9,0,4,5,034.066350,-117.826990
000105938864,I,05,9,0,,,034.155020,-118.447050
000105803037,I,33,9,0,,,033.923360,-118.411530
000106435057,E,11,6,0,2,3,034.182924,-118.609944
000006716677,H,21,9,0,1,3,034.055320,-118.362380
000106589293,H,32,5,0,1,3,034.155770,-118.459920
000106473532,F,23,7,0,2,3,034.140845,-117.860970
000106073431,H,38,9,0,,,033.873880,-118.057110
000106295992,J,14,4,0,1,2,033.957650,-118.406250
000106033475,H,03,3,0,1,3,033.988050,-118.466680
000106657843,H,15,4,0,,,034.143540,-118.633770
000106230770,C,14,7,0,1,3,033.818680,-118.277710
000106304630,K,34,4,0,1,2,034.166920,-118.405650
000106614114,H,19,9,0,,,033.787770,-118.388850
000106497899,D,27,9,0,,,034.426580,-118.561000
000106637640,H,18,9,0,,,034.165030,-118.091720
000106016822,J,16,4,0,,,034.058210,-118.320110
000106415215,D,16,4,0,,,034.025150,-118.504400
000106630033,E,04,9,0,,,033.826280,-118.334790
000105797465,H,14,4,0,,,034.093130,-118.059680
000106459576,S,03,9,0,2,2,034.033380,-118.478660
000106230526,J,23,6,0,,,034.170900,-118.436370
000106099871,H,14,9,0,,,034.037010,-118.468130
000105843661,W,19,7,0,,,033.982770,-118.459390
000106678636,L,16,9,0,2,2,034.112180,-118.143250
000106523376,C,29,5,0,,,034.152080,-118.507490
000105959937,L,30,1,0,,,034.059680,-118.334700
000035044341,Z,14,1,0,2,2,034.107360,-118.142830
000106230398,H,03,9,0,1,2,034.047840,-118.418880
000105799849,H,16,3,0,1,2,034.059900,-118.441150
000106435780,H,10,4,0,2,4,034.005950,-118.323650
000106213101,I,16,5,0,3,3,034.072570,-118.347750
000105914023,H,17,9,0,,,034.176290,-118.403420
000106415579,S,13,8,0,,,034.049130,-117.908870
000106070268,D,07,9,0,0,0,034.149190,-118.383670
000106491945,K,19,9,0,3,2,034.017120,-118.462250
000106635737,S,23,9,0,1,2,034.041910,-118.560680
000106034222,H,07,3,0,,,034.096630,-118.454320
000106164177,H,16,4,0,0,0,034.111300,-118.424880
000106616302,K,19,9,0,5,5,034.151570,-118.399020
000106548634,H,10,5,0,1,2,034.040700,-118.454430
000005942087,E,40,2,0,,,033.809220,-118.357210
000105915040,E,11,5,0,2,2,034.109540,-118.331600
000106055751,H,24,5,0,,,034.155240,-118.454690
000106493751,H,10,9,0,0,0,034.082420,-118.342420
000105974020,J,05,9,0,0,0,034.134040,-118.344550
000106270338,H,16,9,0,1,2,034.080670,-118.410160
000106542065,S,17,9,0,,,034.105680,-118.280710
000106141764,N,16,7,0,0,0,034.244570,-118.244890
000105863500,G,30,9,0,,,034.430190,-118.529420
000105824558,H,26,5,0,3,3,034.111410,-117.753630
000106217692,H,17,9,0,,,034.096993,-118.189779
000106452265,I,48,9,0,,,034.058360,-118.468960
000106144270,H,26,4,0,1,2,034.128540,-118.051900
000105806705,S,06,9,0,3,3,033.886850,-118.407590
000106659984,H,29,9,0,,,033.828070,-118.389570
000106582673,J,05,9,0,3,5,033.875610,-118.050990
000106523151,Q,15,9,0,,,033.968533,-118.426845
000106275375,H,22,1,0,2,2,034.189520,-118.567310
000106477691,E,06,4,0,,,033.892040,-118.272830
000105805686,W,26,9,0,,,034.118830,-118.026760
000105930905,H,29,2,0,4,7,033.844500,-118.179260
000106104523,E,17,5,0,,,034.122310,-118.444150
000106184341,E,33,9,0,0,0,033.765630,-118.182080
000066575293,N,07,9,0,,,034.038800,-118.457940
000106458533,N,50,4,0,2,4,034.083060,-118.139110
000105913836,E,05,4,0,0,0,033.884400,-118.143640
000105800631,C,09,9,0,,,034.169870,-118.565320
000105801611,H,33,9,0,2,3,034.071780,-118.562190
000106618595,H,15,7,0,,,034.044080,-118.404000
000106298843,E,11,5,0,,,034.033580,-118.520580
000106451303,I,04,5,0,1,2,034.056440,-118.432740
000106526219,H,30,9,0,,,034.180870,-118.280600
000105885179,E,05,9,0,2,3,034.022470,-118.791390
000106055447,H,41,1,0,1,1,033.933410,-118.142200
000106120793,D,33,4,0,3,3,034.401590,-118.462670
000086936811,H,21,9,0,5,5,034.180420,-118.232370
000106300898,P,18,5,0,,,034.048503,-117.726974
000106033556,H,31,4,0,2,3,034.265000,-118.493780
000106658666,P,23,5,0,0,0,034.092320,-118.353570
000106233508,H,34,1,0,0,0,034.372790,-118.568570
000105935272,L,15,9,0,2,3,034.070140,-118.281110
000105790133,K,25,2,0,2,3,034.109860,-118.325480
000106031402,E,13,9,0,2,2,034.145390,-118.609060
000028061364,H,01,4,0,0,0,033.707200,-118.287470
000106586389,H,11,9,0,,,034.126510,-118.448860
000079608446,S,02,9,0,1,3,033.816860,-118.329950
000106618901,P,19,9,0,3,6,034.019210,-118.435340
000106658475,H,19,4,0,1,2,034.114930,-118.115250
000058166891,H,17,4,0,1,2,034.054290,-118.478710
000030030133,G,28,1,0,,,033.977530,-118.457960
000106304232,J,25,9,0,2,3,034.104010,-117.832990
000106093647,J,24,4,0,,,034.143500,-118.386810
000106455747,H,14,1,0,2,3,034.141670,-118.470120
000106455310,D,17,9,0,0,0,033.895840,-118.151920
000106547785,H,16,9,0,,,034.674318,-118.189035
000105864080,C,25,9,0,,,033.740050,-118.302410
000106415639,E,24,3,0,0,0,034.061240,-118.406400
000106218392,H,35,9,0,0,0,033.856040,-118.395000
000087967680,E,32,4,0,,,033.971529,-118.450683
000106234567,J,21,2,0,,,034.457900,-118.543660
000105777149,L,17,9,0,0,0,034.174070,-118.069810
000105882265,E,12,5,0,0,0,034.108550,-118.265520
000042224966,E,29,4,0,0,0,034.412018,-118.444554
000106169672,Q,13,9,0,,,034.158735,-118.252803
000105993861,H,22,9,0,,,034.070560,-118.459220
000106011039,D,23,9,0,0,0,033.874990,-118.373690
000106491487,C,03,5,0,1,3,033.838860,-118.374100
000105845692,H,19,9,0,0,0,034.151758,-118.054445
000105977094,H,17,5,0,,,033.998514,-117.964815
000106524270,H,21,9,0,,,034.461390,-118.563890
000106417576,P,18,9,0,0,0,033.981140,-117.833010
000106459063,L,19,9,0,4,4,034.461320,-118.567280
000106361503,H,15,5,0,1,3,034.138174,-118.144782
000106278792,H,04,9,0,0,0,034.053350,-118.443280
000106187043,J,28,2,0,,,034.125990,-118.005080
000105885580,H,25,7,0,1,3,034.155240,-118.454690
000106165136,S,19,2,0,,,033.999670,-118.349560
000106349675,H,10,9,0,,,034.122650,-118.164530
000034893110,L,19,9,0,1,2,033.810020,-118.365520
000106634189,H,19,7,0,1,2,033.988710,-118.411580
000106079568,E,15,9,0,,,034.118410,-118.130620
000106569202,F,06,7,0,,,034.047460,-118.205970
000077717676,H,13,9,0,0,0,034.022100,-118.109670
000106472272,E,23,5,0,1,2,034.208880,-118.649410
000106059831,H,17,9,0,,,033.893750,-118.408810
000040194121,H,35,9,0,1,2,034.135400,-117.732420
000105954725,E,23,9,0,,,034.164250,-118.386070
000105790374,E,25,1,0,0,0,033.963010,-118.244760
000105841868,S,09,9,0,,,033.971540,-118.221680
000106455190,H,02,9,0,3,3,034.262374,-118.427302
000106166234,E,18,2,0,1,3,033.941796,-118.196755
000105848103,C,07,5,0,2,2,033.941796,-118.196755
000105934755,H,16,0,0,1,2,033.969963,-118.171879
000106295989,H,01,7,0,,,034.050720,-118.220570
000106545034,P,08,7,0,,,034.073770,-118.092360
000106430188,E,12,9,0,,,033.975749,-118.250489
000106210718,E,04,9,0,,,034.267148,-118.509112
000105972764,E,36,0,0,,,033.969963,-118.171879
000106071141,E,01,1,0,1,2,033.979758,-118.219066
000106099847,K,38,9,0,,,033.952730,-118.229180
000106474266,E,18,8,0,1,3,033.949050,-118.226760
000105842322,H,15,9,0,0,0,033.979758,-118.219066
000105805733,V,28,5,0,2,3,033.934660,-118.187870
